coord,dependents
org.axonframework.extensions.springcloud:axon-springcloud:4.5,1
io.mosip.authentication:authentication-filter-api:1.2.0-prerel,1
org.praxislive:praxiscore-api:5.4.0,1
com.github.SilentSamurai:speedy-core:0.0.1,1
net.sf.cuf:cuf-fw:2.5.7,1
cc.carm.lib:easysql-api:0.3.2,1
org.micro-manager.ndtiffstorage:NDTiffStorage:2.4.8,1
org.micro-manager.ndviewer:NDViewer:0.5.3,1
com.chibatching.kotpref:kotpref:2.13.2,1
io.github.dictzip:dictzip:0.11.1,1
com.github.siom79.japicmp:japicmp:0.15.5,1
org.apache.wicket.experimental.wicket8:wicket-http2-core:0.20,1
org.threadly:threadly:7.0,1
io.github.osobolev:smime-simple:1.3,1
org.fernice:fernice-stdlib:1.0.36,1
com.pig4cloud.nacos:nacos-consistency:2.0.4,1
com.supersonic:kafka-snow-white-app-common_2.12:1.5.2,1
com.manolodominguez:openlrae:2.3,1
com.github.skjolber.json-log-filter:jackson:2.0.1,1
org.getshaka:native-converter_sjs1_3:0.7.0,1
io.github.niemals-stop:entolee-annotations:0.3.0,1
com.softwaremill.akka-http-session:core_2.12:0.7.0,1
org.itsallcode.openfasttrace:openfasttrace-importer-markdown:3.4.0,1
se.sics.kompics.basic:kompics-port-timer:1.2.1,1
org.citygml4j:citygml4j:2.12.0,1
io.gitlab.embed-soft:lvglkt-core-linuxarm32:0.1.0,1
se.sics.kompics.simulator:core:1.2.1,1
io.vitess:vitess-jdbc:10.0.5,1
net.ravendb:ravendb:5.2.2,1
com.onelogin:onelogin-java-sdk:1.6.2,1
io.github.mario-s:nb-bamboo-model:1.1.0,1
org.monarchinitiative.svart:svart:2.0.0-RC1,1
org.sonatype.ossindex.maven:ossindex-maven-common:3.2.0,1
com.cloudinary:cloudinary-core:1.30.0,1
com.joliciel.talismane:talismane-utils:6.1.5,1
org.apache.axis2.transport:axis2-transport-rabbitmq-amqp:2.0.0-wso2v65,1
at.ac.ait.lablink:core:0.0.2,1
io.github.dxx:finders-client:0.1.5,1
com.slimgears.rxrepo:rxrepo-core:0.8.18,1
org.wso2.carbon.identity.rest.dispatcher:org.wso2.carbon.identity.api.dispatcher.core:2.0.6,1
no.nordicsemi.android.common:navigation:1.0.1,1
com.appmattus.certificatetransparency:certificatetransparency:1.1.0,1
org.computate:computate-search:4.2.4.0,1
de.digitalcollections.cudami:dc-cudami-lobid-client:5.2.0-RC1,1
one.edee.oss:pmptt_core:1.2.1,1
io.envoyproxy.controlplane:api:0.1.29,1
org.scala-exercises:evaluator-client_2.13:0.7.0,1
org.cornutum.tcases:tcases-lib:3.7.2,1
com.lucidchart:opentracing-httpcore:0.12,1
com.google.cloud.artifactregistry:artifactregistry-auth-common:2.1.5,1
com.seeq.shaded:websocket-client:55.1.0-v202202032202-BETA,1
io.opencaesar.owl:owl-close-world:0.9.14,1
io.opencaesar.ontologies:core-vocabularies:3.1.0,1
com.xdev-software:xapi:6.0.1,1
eu.xenit.de:alfresco-integration:2.1.2,1
it.cnr.si.sprint:sprint-core:3.1.0,1
io.github.abaddon:kustomCompare:0.0.1,1
africa.absa:inception-core:1.1.0,1
codes.quine.labs:recheck-common_sjs1_2.13:4.3.0,1
io.github.helio-ecosystem:helio-blueprints:0.4.2,1
io.github.abaddon.kcqrs:kcqrs-core:0.0.1,1
com.fastjrun.codeg.apiworld:apiworld-sdkg-common:1.4,1
com.github.aistomin:maven-browser:2.0,1
org.bitbucket.brunneng.introspection:bean-introspector:1.0.7.2,1
com.charlyghislain.keycloak:keycloak-importexport:16.0.0,1
io.fluidsonic.country:fluid-country-iosx64:0.11.0,1
io.fluidsonic.currency:fluid-currency-iosarm32:0.11.0,1
io.fluidsonic.locale:fluid-locale-iosarm32:0.11.0,1
io.fluidsonic.mongo:fluid-mongo-jvm:1.5.0,1
io.fluidsonic.raptor:raptor-bson-jvm:0.10.0,1
cool.lazy-cat:orm-core-spring-boot-starter:2.0.0,1
io.github.vincent-series:annotations:1.0.2,1
fr.davit:akka-http-scalapb-binary_2.13:0.2.5,1
com.io7m.jattribute:com.io7m.jattribute.core:0.0.1,1
com.gitlab.taucher2003.t2003-utils:common:1.0,1
org.bytedeco:cpython:3.10.2-1.5.7,1
org.mapstruct.extensions.spring:mapstruct-spring-annotations:0.1.1,1
com.navercorp.spring:spring-boot-autoconfigure-data-jdbc-plus:2.3.1,1
org.monarchinitiative.sgenes:silent-genes-model:0.1.0,1
com.yuebaix:pangu-common:0.0.2,1
io.helidon.integrations.micrometer:helidon-integrations-micrometer:2.4.2,1
io.helidon.scheduling:helidon-scheduling:2.4.2,1
org.micro-manager.acqengj:AcqEngJ:0.12.5,1
org.apache.accumulo:accumulo-fate:1.10.2,1
org.glassfish.jersey.inject:jersey-cdi2-se:3.0.4,1
org.glassfish.jersey.security:oauth1-signature:3.0.4,1
org.glassfish.jersey.examples:json-jackson:3.0.4,1
org.ajoberstar.reckon:reckon-core:0.13.2-rc.1,1
com.github.cormoran-io.pepper:pepper-avro:2.2,1
com.july-cloud:nacos-client:2.0.4,1
io.github.libkodi:objectlist:1.0.0,1
io.github.abarhub:vfs4j-core:0.7.2,1
se.litsec.opensaml.sweid:swedish-eid-opensaml3:1.4.0,1
se.litsec.sweid.idp:shibboleth-sweid-extensions:1.8.0,1
net.corda.cordapp:cordapp-configuration:5.0.0-DevPreview-1.0.1,1
com.tick42.gateway:context-domain:3.0.15,1
com.handpoint.api.transactionfeed:transactions:6.6.4,1
pl.fhframework.integration:integrationCoreLite:4.9.23,1
org.ajoberstar.git-publish:gradle-git-publish:3.0.1-rc.1,1
io.github.dieproht:matr-api_3:0.0.3,1
net.luckperms:api:5.4,1
com.jwebmp.plugins.ion:jwebmp-ion-range-slider:1.2.2.1,1
io.github.dean-lhb:dean-framework-common:1.0.0,1
com.goldmansachs.reladomo:reladomo:18.1.0,1
org.apache.maven.reporting:maven-reporting-exec:1.6.0,1
io.github.zy654781296:phone_base:1.1.0,1
com.buschmais.xo:xo.api:1.4.0,1
com.github.rvesse:airline-io:2.8.4,1
edu.sc.seis:seisFile:2.0.4,1
com.atomgraph:core:3.1.2,1
dev.rikka.rikkax.material:material:2.0.0,1
com.atomgraph.etl.csv:csv2rdf:2.1.4,1
com.faunadb:faunadb-common:4.3.0,1
com.alibaba.msha:appactive-java-api:0.2,1
io.github.asewhy:processors:1.0,1
com.esotericsoftware.kryo:kryo5:5.3.0,1
org.opencb.biodata:biodata-formats:2.2.0,1
org.metachart:metachart-xml:0.0.4,1
io.micronaut.xml:micronaut-jackson-xml:3.0.1,1
org.jeesl:jeesl-xml:0.2.9,1
io.operon:operon-parser:0.9.1-RELEASE,1
dev.misfitlabs.kotlinguice4:kotlin-guice:1.6.0,1
com.bluslee:mundo-xml:0.0.1,1
com.inkapplications.publishing:ink-publishing:1.0.0,1
org.bedework.selfreg:bw-self-registration-war:5.0.0,1
org.bedework.bwwebcl:bw-calendar-client-webcommon:4.0.0,1
org.bedework.caleng:bw-calendar-engine-impl:4.0.0,1
com.io7m.dixmont:com.io7m.dixmont.core:0.0.1,1
com.github.anylogic:alogic-common:1.6.15,1
net.cactusthorn.config:config-hjson:0.80,1
io.github.andriamarosoa:resolver:0.0.0,1
org.codehaus.modello:modello-core:2.0.0,1
io.github.themrmilchmann.gradle.publish.curseforge:gradle-curseforge-publish:0.1.0,1
org.wso2.orbit.commons-codec:commons-codec:1.15.0.wso2v1,1
com.bazaarvoice.astyanax:astyanax-cassandra:3.8.0-bv13,1
dev.vankka:dependencydownload-common:1.2.1,1
org.ops4j.pax.jdbc:pax-jdbc-pool-dbcp2:1.5.3,1
com.github.megatronking.stringfog:interface:3.0.0,1
io.redlink.geocoding:geocoding-api:2.0.0,1
red.zyc.boot:desensitization-spring-boot-autoconfigure:1.0.8,1
org.apache.karaf.decanter.collector:org.apache.karaf.decanter.collector.utils:2.9.0,1
org.apache.karaf.decanter.appender:org.apache.karaf.decanter.appender.utils:2.9.0,1
com.10duke.client.json:api:1.1.0,1
com.10duke.client.jwt:api:1.1.0,1
org.patrodyne.jvnet:hisrc-basicjaxb-annox-parser:1.0.3,1
org.mortbay.jetty.loadgenerator:jetty-load-generator-client:1.1.1,1
com.pongsky.springcloud:common-config-core:1.0.0-release,1
co.fast.android.sdk:sdk-internal-logging:0.2.0-alpha01,1
de.taimos:httputils:2.2,1
com.markomilos.jsonapi:jsonapi-adapters:1.0.1,1
com.gluehome:domain:1.21.2,1
com.foursoft.harness.vec:vec-common:2.0.0,1
com.rooxteam.uidm.sdk:auth-lib-common:3.18.0-134,1
pl.iterators:kebs-spray-json-macros_2.12:1.9.4,1
com.flowcentraltech.flowcentral:flowcentral-organization:1.0.0,1
org.smooks.cartridges:smooks-dfdl-cartridge:1.0.0-RC1,1
io.github.homebeaver:swingx-mavensupport:1.6.8,1
com.akamai.edgegrid:edgegrid-signer-core:4.1.1,1
io.klogging:klogging-jvm:0.4.3,1
com.aerisweather:aeris-core-lib:2.7.0,1
org.openmrs.api:openmrs-api:2.1.6,1
io.micrometer.prometheus:prometheus-rsocket-client:1.3.2,1
com.cardinfolink.smart.pos:common_utils:1.0,1
cc.redberry:pipe:1.1.0,1
de.kosmos-lab:kosmos-utils:0.1.1,1
net.sf.saxon:Saxon-HE:11.2,1
de.kosmos-lab.platform:kosmos-plugins:0.1,1
com.atomikos:transactions-api:5.0.9,1
net.hamnaberg.jwk:jwk-core_2.13:0.1.0,1
com.ibm.research.kar:kar-runtime-core:1.2.2,1
lu.greenhalos:j2asyncapi-schema:0.13.0,1
com.likethesalad.android:common-tools:2.0.0,1
org.commandmosaic:commandmosaic-core:2.0.0,1
org.cristalise:cristalise-kernel:5.6.0,1
net.leodb.dynamodb:annotations:1.0.1,1
io.github.upmc-enterprises:upmc-enterprises-graceful-shutdown-spring-boot-autoconfiguration:0.0.1,1
win.doyto:doyto-query-api:0.3.0,1
com.takisoft.preferencex:preferencex:1.1.0,1
com.github.slack-scala-client:slack-scala-client_2.12:0.3.0,1
pl.beone.promena.transformer:ocr-ocrmypdf-application-model:1.0.2,1
app.dokt:dokt-jvm:0.2.0,1
org.wso2.orbit.io.swagger:swagger-parser:1.0.57.wso2v1,1
org.wso2.orbit.io.swagger.v3:swagger-parser:2.0.29.wso2v1,1
com.github.nanodeath:typedconfig-gradle-plugin:0.1,1
group.flyfish.oauth:oauth-client:1.0.4,1
com.intel.analytics.bigdl.core.native.mkl:mkl-java-x86_64-linux:2.0.0,1
com.intel.analytics.bigdl.core.native.dnn:dnn-java-x86_64-linux:2.0.0,1
com.github.bordertech.config:config:1.0.8,1
com.github.fit51:reactive-config-core_2.12:0.2.0,1
io.github.mfvanek:pg-index-health:0.4.0,1
org.basepom.inline:transformer:1.0,1
org.querqy:querqy-core:3.13.0,1
com.fsryan.tools:logging:0.3.1,1
nz.net.ultraq.groovy:groovy-extensions:2.0.0,1
io.github.dumarsma:onewayads-sdk:1.0.1,1
nz.net.ultraq.thymeleaf:thymeleaf-expression-processor:3.1.0,1
tw.com.softleader.data:specification-mapper:1.0.1,1
dk.alexandra.fresco:list:1.3.3,1
org.fennecpipeline:java-sdk-core:1.0.2,1
se.swedenconnect.security:algorithm-registry:0.9.1,1
org.pageseeder.bridge:pso-bridge:0.11.29,1
com.uber.motif:motif-ast:0.3.8,1
de.justjanne.libquassel:libquassel-annotations:0.7.0,1
world.komq:parallel-universe-api:0.0.1,1
io.parapet:protobuf_2.13:0.0.1-RC6,1
net.zedge.zeppa:event-core:2.11.1,1
dev.morphia.critter:critter-generator:4.1.1,1
com.itextpdf.tool:xmlworker:5.5.13.3,1
us.hebi.matlab.mat:mfl-core:0.5.8,1
com.velocidi:apso-log_2.12:0.18.2,1
org.apache.isis.viewer:isis-viewer-common:2.0.0-M7,1
org.apache.isis.extensions:isis-extensions-command-log-applib:2.0.0-M7,1
org.apache.isis.mappings:isis-mappings-jaxrsclient-impl:2.0.0-M7,1
com.nike.fastbreak:fastbreak:0.10.3,1
org.eclipse.milo:stack-client:0.6.4,1
dev.mlnr:BotListHandler-core:2.0.0_11,1
com.github.bordertech.didums:didums-core:1.0.5,1
org.deeplearning4j:deeplearning4j-ui-model:1.0.0-M2,1
com.klaytn.caver:codegen:1.6.4-rc.3-android,1
cloud.agileframework:agile-sql:2.1.0.M8,1
fish.focus.uvms.activity:activity-model:1.2.15,1
com.gorisse.thomas:android-view-lifecycle:1.0.5,1
com.github.panhongan:mysql-conveyer-commons:1.0.5,1
com.isoterik:racken:1.0.0-beta.3,1
io.provenance.eventstream:es-api:0.1.0,1
com.jakewharton.crossword:crossword-iosarm64:0.2.0,1
com.github.dingey:mybatis-mapper:0.5.1,1
ai.konduit.serving:konduit-serving-image-config:0.0.2,1
io.github.berkayelken:bananazura-common:1.0.0,1
cn.vonce:vonce-sqlbean-core:1.0.3,1
fish.focus.uvms.plugins.rest.movement:flux-vesselposition-rest-service:1.8,1
fish.focus.uvms.plugins.naf:naf-service:3.1.11,1
com.github.crabs-hue.commons:commons-file:0.10.0,1
com.christophsturm.restaurant:restaurant-core:0.0.5,1
com.github.liukaitydn:lkadoc-annotations:1.4.0,1
org.apache.zeppelin:flink1.11-shims:0.10.1,1
ch.ubique.android:qrscanner-core:1.0.0-dev-3,1
io.redlink.nlp:api:3.0.0,1
com.nike.backstopper:backstopper-core:0.14.0,1
com.lzhpo.nacos:nacos-api:2.0.4,1
com.levigo.barcode:barcode-engine:1.1.30,1
com.aliyun.datalake:metastore-client-common:0.2.14,1
org.wso2.org.ops4j.pax.logging:pax-logging-api:2.1.0-wso2v1,1
sh.bader.common:attribute:1.0.0,1
io.lighty.modules.gnmi.southbound:lighty-gnmi-sb:15.2.0,1
org.cloudfoundry:cloudfoundry-client:5.7.0.RELEASE,1
org.apache.ws.security:wss4j:1.6.0-wso2v2,1
org.apache.ws.security.wso2:wss4j:1.6.0-wso2v2,1
land.vani.mcorouhlin:mcorouhlin-api:0.1.1,1
org.ojai:ojai:3.1.1,1
org.mdedetrich:akka-stream-json_2.12:0.8.1,1
org.dalesbred:dalesbred:1.3.5,1
com.github.vizaizai:retry:1.2.0,1
org.wso2.webharvest:webharvest-core:2.0-wso2v3,1
com.code-disaster.steamworks4j:steamworks4j:1.9.0,1
com.palantir.refreshable:refreshable:2.2.0,1
io.bitbucket.supportomateinc:restcomm-connect.ussd:9.0.0,1
io.github.nefilim.githubactions:kotlin-dsl:0.0.3,1
org.coodex.concrete.dubbo:concrete-apache-dubbo:0.5.1-RC1,1
cn.huangxulin:git-hook-core:1.0.0,1
com.kuflow.rest.client:kuflow-rest-client:0.7.0,1
com.adform:stream-loader-core_2.13:0.2.1,1
com.sdl.dxa:dxa-data-model:2.2.19,1
io.micronaut.mqtt:micronaut-mqtt-core:2.1.0,1
org.pousse-cafe-framework:pousse-cafe-base:0.29.0,1
org.aksw.jenax:jenax-arq-entityquery:4.4.0-1,1
org.aksw.r2rml:r2rml-jena-arq:0.9.1,1
com.pirum:scala-kafka-client_2.13:2.5.0,1
com.github.librepdf:openpdf:1.3.27,1
io.socket:engine.io-server:6.0.1,1
nl.mirila.app:mirila-app-service:1.1.2,1
org.eclipse.epsilon:org.eclipse.epsilon.emc.plainxml:2.4.0,1
me.confuser.banmanager:BanManagerCommon:7.7.0,1
me.confuser.banmanager.BanManagerLibs:BanManagerLibs:7.7.0,1
cz.idealiste:ideal-voting-contract_2.13:0.0.10,1
org.graylog.repackaged.siddhi:siddhi-query-api:4.5.11,1
me.legrange.services:service-server:3.8.1,1
io.bitbucket.supportomateinc.commons:commons-annotations:2.0.147,1
com.github.venkatramanm.swf-all:swf-db:2.8,1
jakarta.json:jakarta.json-api:2.1.0,1
org.jdrupes.httpcodec:httpcodec:2.3.0,1
org.freemarker:com.springsource.freemarker:2.3.12,1
net.sourceforge.jasperreports:com.springsource.net.sf.jasperreports:2.0.5,1
com.opensymphony.quartz:com.springsource.org.quartz:1.6.0,1
net.sourceforge.ehcache:com.springsource.net.sf.ehcache:1.3.0,1
com.mchange.c3p0:com.springsource.com.mchange.v2.c3p0:0.9.1,1
org.logicalcobwebs:com.springsource.org.logicalcobwebs.proxool:0.8.3,1
org.jfree.chart:com.springsource.org.jfree.chart:1.0.9,1
org.apache.axis:com.springsource.org.apache.axis:1.4.0,1
javax.faces:com.springsource.javax.faces:1.2.0.08,1
com.caucho:com.springsource.com.caucho:3.1.5,1
org.codehaus.castor:com.springsource.org.castor:1.1.2,1
org.apache.coyote:com.springsource.org.apache.coyote:6.0.16,1
org.apache.catalina:com.springsource.org.apache.catalina:6.0.16,1
msv:msv:20030807,1
dom4j:dom4j:1.3,1
com.fasterxml.jackson.module:jackson-module-scala_2.11:2.13.0,2
org.glassfish.main.jdbc:jdbc-config:6.2.2,2
org.glassfish.main.concurrent:concurrent-connector:6.2.2,2
org.apache.tomcat.embed:tomcat-embed-core:8.5.72,2
dev.paseto:jpaseto-api:0.7.0,2
de.mkammerer:argon2-jvm:2.11,2
com.dua3.utility:utility:10-BETA9,2
io.ultreia.java4all.topia:persistence:1.53,2
org.lastaflute.job:lasta-job:0.5.6,2
com.puppycrawl.tools:checkstyle:9.0.1,2
org.openforis.collect:collect-core:4.0.32,2
org.grails:grails-gsp:5.0.0-RC4,2
org.nasdanika.core:ncore:2021.10.0,2
com.kailuowang:rainier-sampler_2.12:0.3.4-Kai,2
io.gravitee.am.plugins.handlers:gravitee-am-plugins-handlers-resource:3.12.1,2
io.gravitee.am.service:gravitee-am-service:3.12.1,2
io.gravitee.am.management:gravitee-am-management-api-service:3.12.1,2
io.lemonlabs:scala-uri_2.13:3.6.0,2
org.finos.legend.engine:legend-engine-protocol:2.46.0,2
io.camunda:zeebe-client-java:1.2.0,2
org.camunda.commons:camunda-commons-typed-values:7.16.0,2
org.camunda.bpm.model:camunda-dmn-model:7.16.0,2
net.n2oapp.criteria:criteria-api:7.16.14,2
net.n2oapp.context:static-context:7.16.14,2
com.manorrock.herring:herring:21.10.0,2
it.cnr.si.cool:cool-common-web-js:4.0.4,2
org.mongodb.scala:mongo-scala-bson_2.13:4.3.3,2
dev.forkhandles:result4k:1.11.2.0,2
io.grafeas:grafeas:2.0.6,2
io.automatiko.engine:automatiko-engine-api:0.8.0,2
org.calypsonet.terminal:calypsonet-terminal-reader-java-api:1.0.0,2
io.joynr.java:javaapi:1.18.0,2
io.joynr.java.common:guice-integration:1.18.0,2
com.ontimize.jee:ontimize-jee-server:5.5.0,2
com.netflix.spectator:spectator-api:1.0.3,2
software.amazon.smithy:smithy-aws-cloudformation-traits:1.12.0,2
org.opensearch:opensearch-geo:1.1.0,2
com.nwalsh:sinclude:4.0.0,2
com.okta.spring:okta-spring-security-oauth2:2.1.2,2
com.fizzed:crux-uri:1.0.40,2
io.gravitee.gateway.security:gravitee-gateway-security-keyless:3.5.19,2
io.gravitee.apim.rest.api.idp:gravitee-apim-rest-api-idp-api:3.5.19,2
io.helidon.microprofile.weld:weld-se-core:2.3.4,2
io.ultreia.java4all.jaxx:jaxx-runtime-spi:3.0.0-RC-11,2
aws.smithy.kotlin:io-jvm:0.5.0-alpha,2
org.apache.syncope.core:syncope-core-persistence-api:2.1.10,2
org.opendaylight.transportpce.ordmodels:transportpce-ordmodels-common:4.0.0,2
net.guerlab.cloud.resource:guerlab-cloud-resource-core:21.11.0,2
net.guerlab.cloud.uploader:guerlab-cloud-uploader-core:21.11.0,2
org.piangles.core:Core:1.4,2
org.piangles.backbone.services:BackboneServices:2.7,2
com.soywiz.korlibs.korio:korio-linuxx64:2.4.4,2
com.soywiz.korlibs.korma:korma-jvm:2.4.4,2
com.javiersc.gradle-plugins:core:0.1.0-alpha.60,2
mil.nga:tiff:2.0.5,2
com.auth0:jwks-rsa:0.20.0,2
org.kie.kogito:kogito-api:1.12.0.Final,2
com.github.workerframework:worker-configs:5.1.0-919,2
org.elasticsearch.plugin:parent-join-client:7.15.1,2
com.osacky.flank.gradle:fladle:0.17.1,2
ai.djl:api:0.13.0,2
org.jetbrains.exposed:exposed-core:0.35.2,2
org.codelibs.fesen.module:fesen-aggs-matrix-stats:0.15.0,2
org.hswebframework:hsweb-easy-orm-core:4.0.12,2
me.dinowernli:java-grpc-prometheus:0.5.0,2
io.projectreactor.kafka:reactor-kafka:1.3.7,2
org.beangle.serializer:beangle-serializer-protobuf_3:0.0.21,2
io.ultreia.java4all.http:http-api:1.0.36,2
io.github.ReleaseStandard.CodeEditor.editor:controller:23.31.0,2
us.springett:cvss-calculator:1.4.1,2
org.eclipse.californium:californium-legal:3.0.0-RC1,2
com.icegreen:greenmail:1.4.0,2
io.github.lukehutch:fast-classpath-scanner:2.18.2,2
net.java.dev.activeobjects:activeobjects:3.2.4,2
biz.aQute:bndlib:1.43.0-atlassian-1,2
org.springframework.security:spring-security-core:5.1.10.RELEASE,2
freemarker:freemarker:2.3.4,2
org.springframework.hateoas:spring-hateoas:1.2.10,2
org.openl:org.openl.commons:5.24.7,2
com.apollographql.apollo:apollo-api-jvm:2.5.10,2
io.quarkus.http:quarkus-http-websocket-vertx:4.1.3,2
nl.jqno.equalsverifier:equalsverifier:3.7.2,2
com.amihaiemil.web:eo-yaml:6.0.0,2
com.bbossgroups.rpc:bboss-rpc:5.8.2,2
com.bbossgroups.activiti:activiti-bpmn-converter:5.12.12,2
io.opencaesar.oml:io.opencaesar.oml:1.0.5,2
org.jboss.spec.javax.servlet.jstl:jboss-jstl-api_1.2_spec:1.0.1.Final,2
io.lighty.core:lighty-common:15.0.0,2
org.sonatype.directjngine:directjngine:2.2.9-02,2
org.springframework.kafka:spring-kafka:2.5.16.RELEASE,2
com.github.gumtreediff:core:3.0.0,2
com.haoxuer.discover:discover-common-hibernate:3.3.11-20211020,2
com.nbsaas.discovery:code-make:1.0.13,2
org.beangle.template:beangle-template-api_3:0.0.35,2
org.kohsuke:github-api:1.135,2
de.flapdoodle.embed:de.flapdoodle.embed.process:3.1.2,2
org.notima:notima-util:0.0.2,2
com.ibeetl:sql-core:3.11.0-RELEASE,2
org.graalvm.visualvm.api:org-graalvm-visualvm-application:2.1.1,2
org.graalvm.visualvm.modules:org-graalvm-visualvm-lib-charts:2.1.1,2
com.wavemaker.runtime:wavemaker-app-runtime-core:10.9.1,2
org.apache.synapse:synapse-commons:2.1.7-wso2v230,2
io.gravitee.apim.rest.api.management:gravitee-apim-rest-api-management-rest:3.11.2,2
com.tencent:mmkv-static:1.2.11,2
io.micronaut.sql:micronaut-jdbc:4.0.4,2
com.ibm.websphere.appserver.api:com.ibm.websphere.appserver.api.basics:1.4.58,2
com.ibm.websphere.appserver.spi:com.ibm.websphere.appserver.spi.anno:1.1.58,2
org.hornetq:hornetq-commons:2.4.8.Final,2
org.bdgenomics.bdg-formats:bdg-formats:0.17.0,2
org.ojalgo:ojalgo:49.2.1,2
com.amazon.alexa:ask-sdk-model:1.37.0,2
com.fujieid.jap.http.adapter:jap-http-jakarta-adapter:1.0.3,2
org.t-io:tio-utils:3.7.5.v20211028-RELEASE,2
org.sangria-graphql:sangria-marshalling-api_2.12:1.0.7,2
io.github.logtube:logtube:0.41.0,2
org.apache.batchee:batchee-jbatch:1.0.1,2
io.wcm:io.wcm.wcm.commons:1.9.0,2
org.dspace:dspace-api-lang:7.1.0,2
org.seasar.doma:doma-core:2.50.0,2
io.scalecube:scalecube-cluster:2.6.12,2
io.github.cquiroz.react:common_sjs1_2.13:0.14.6,2
org.smartboot.http:smart-http-common:1.1.9,2
org.apereo.service.persondir:person-directory-api:2.0.11,2
mil.nga.oapi.features:oapi-features-json:2.0.0,2
io.ktor:ktor-client:1.6.5,2
org.openurp.code:openurp-code-api:0.23.3,2
com.michael-bull.kotlin-inline-logger:kotlin-inline-logger-jvm:1.0.4,2
com.electronwill.night-config:core:3.6.5,2
org.projectnessie.cel:cel-generated-antlr:0.2.2,2
org.apache.nifi.registry:nifi-registry-security-utils:1.15.0,2
org.apache.orc:orc-shims:1.7.1,2
org.opendaylight.openflowplugin.model:model-flow-base:0.12.3,2
com.jfinal:jfinal-undertow:2.8,2
dk.cachet.carp.common:carp.common:1.0.0-alpha.28.4,2
io.sundr:sundr-core:0.60.0,2
com.facebook.soloader:nativeloader:0.10.3,2
com.helger.phive:phive-api:7.2.2,2
com.github.mvysny.karibu-tools:karibu-tools:0.7,2
org.rogach:scallop_2.13:4.1.0,2
net.pwall.yaml:yaml-simple:1.9,2
com.pragmaticobjects.oo.meta:meta-base:0.1.0,2
net.dv8tion:JDA:4.3.0_346,2
com.javiersc.semantic-versioning:semantic-versioning-core-jvm:0.1.0-beta.4,2
org.sonarsource.scanner.api:sonar-scanner-api:2.16.2.588,2
com.lightbend.akka.grpc:akka-grpc-runtime_2.12:2.1.1,2
icu.easyj.middleware:easyj-dwz-server-core:0.2.2,2
edu.wisc.library.ocfl:ocfl-java-core:1.4.1,2
mil.nga.geopackage:geopackage-core:6.1.1,2
com.amazon.redshift:redshift-jdbc42:2.1.0.2,2
org.wildfly.wildfly-http-client:wildfly-http-client-common:1.1.9.Final,2
org.scommons.react:scommons-react-core_sjs1_2.13:0.7.0,2
com.jwebmp.plugins.angular:jwebmp-plugins-angularjs:1.2.1.1-jre17,2
com.jwebmp.plugins.javascript:jwebmp-easing-effects:1.2.1.1-jre17,2
org.n52.arctic-sea:janmayen:9.2.0,2
net.n2oapp.platform:n2o-platform-starter-jaxrs-server:4.5.0,2
gg.jte:jte-runtime:1.12.1,2
net.logstash.logback:logstash-logback-encoder:7.0,2
org.apereo.inspektr:inspektr-common:1.8.17.GA,2
io.agrest:agrest-base:3.11,2
org.jboss.ironjacamar:ironjacamar-common-api:1.5.3.Final,2
eu.agno3.jcifs:jcifs-ng:2.1.7,2
io.github.uuverifiers:princess-smt-parser_2.13:2021-11-15,2
io.getquill:quill-core-portable_2.12:3.11.0,2
cn.org.thinkcloud:think-cloud-commons:1.2.2.RELEASE,2
org.ops4j.pax.url:pax-url-aether-support:2.6.8,2
io.github.scala-loci:retypecheck_2.13:0.9.0,2
com.dyuproject.protostuff:protostuff-api:1.2.1,2
org.glassfish.main.featuresets:atomic:6.2.3,2
ognl:ognl:3.3.0,2
com.redis:lettucemod:1.8.1,2
org.bidib.com.github.markusbernhardt:proxy-vole:1.0.16,2
net.sf.m-m-m:mmm-code-api:1.0.0-beta7,2
de.naturzukunft.rdf4j:vocabulary:0.1.0,2
com.fluxtion:fluxtion-api:2.10.50,2
io.meshware.cache:cache-api:0.0.8,2
com.baidubce:bce-java-sdk:0.10.183,2
com.zebrunner:agent-core:1.6.6,2
org.netbeans.external:org-netbeans-tax:RELEASE126,2
org.netbeans.api:org-netbeans-libs-graalsdk:RELEASE126,2
org.gedcomx:gedcomx-date:2.142.0,2
org.wso2.carbon.analytics-common:org.wso2.carbon.event.stream.stub:5.2.36,2
org.jetbrains.compose.foundation:foundation-desktop:1.0.0-rc2,2
org.parboiled:parboiled-core:1.3.2-jdk17,2
io.quarkiverse.githubapi:quarkus-github-api:1.301.1,2
com.github.vertical-blank:sql-formatter:2.0.3,2
io.inverno:inverno-core-annotation:1.4.0,2
org.jboss.arquillian.extension:arquillian-drone-api:2.5.4,2
org.cometd.java:cometd-java-api-common:5.0.10,2
org.opendaylight.openflowplugin.libraries:liblldp:0.13.1,2
io.automatiko.decision:automatiko-decision-dmn-adapter:0.10.0,2
org.wso2.carbon.analytics:org.wso2.carbon.streaming.integrator.common:3.0.56,2
ca.vanzyl:provisio-model:1.0.19,2
org.jboss.narayana.arjunacore:arjuna:5.12.2.Final,2
org.bardframework.commons:common-jackson:0.9.5,2
org.jmolecules:jmolecules-ddd:1.4.0,2
org.openrndr:openrndr-animatable-jvm:0.4.0-rc.3,2
org.glassfish:jakarta.faces:2.3.17,2
io.github.cdimascio:dotenv-java:2.2.3,2
